Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
100	0.16753757	0.03167369	0.29726902	0.110103354	54.46154	1.9231235	1.0566826	5.5604796	-1.8759402	1010000	6.1035155e-09	0.70505077	-0.09055454	-0.69508165	10.449565	0.015224897	0.3169	46.0	3816.5222404003143
101	0.16564074	0.03094615	0.2579944	0.10418951	56.34463	1.9190965	1.0625741	5.705011	-2.3057845	1020000	-2.9754638e-08	0.6945694	-0.10656139	-0.68438166	10.431375	0.015202498	0.3855	68.0	3856.670534133911
102	0.17369403	0.034422427	0.31169894	0.114145875	54.266304	1.931575	1.0722297	5.7508855	-2.6337144	1030000	0.0	0.7576295	-0.09221686	-0.74194276	10.411717	0.015445623	0.3257	47.0	3894.961886882782
103	0.16702536	0.036597002	0.36512262	0.10636761	57.293102	1.9617838	1.0535452	5.932738	-1.6622255	1040000	-8.392334e-09	0.73799735	-0.08686343	-0.7243986	10.429141	0.015199685	0.3165	39.0	3932.457673072815
104	0.1724628	0.033941176	0.2952915	0.10622957	53.962162	2.003344	1.1394516	6.186091	-1.9577796	1050000	-6.1035155e-09	0.7673599	-0.07878063	-0.75456774	10.436249	0.01514399	0.2747	34.0	3970.982694387436
105	0.16582026	0.032215066	0.26753533	0.096402615	55.35	1.9353348	1.0915165	6.3053	-1.9231367	1060000	-2.3651124e-08	0.69101673	-0.10169602	-0.68089956	10.415189	0.015209731	0.3676	60.0	4010.539213657379
106	0.17257126	0.036876515	0.32224476	0.10762525	56.118645	1.9008156	1.0785297	5.7718434	-2.3326442	1070000	-2.822876e-08	0.6967365	-0.021267606	-0.68354964	10.394762	0.014626312	0.1998	7.0	4046.765440940857
107	0.1703955	0.03178331	0.24907187	0.10739758	58.09884	1.9962106	1.0822604	6.9946046	-2.2857406	1080000	2.0599366e-08	0.7184675	-0.08811107	-0.7042048	10.368079	0.015254483	0.3118	41.0	4085.9207997322083
108	0.16747865	0.032273956	0.28650317	0.104006395	57.304596	1.9781537	1.0668111	6.0751295	-1.8309574	1090000	-1.6403199e-08	0.68639207	-0.021733787	-0.67305243	10.397652	0.015214877	0.2031	7.0	4121.955827713013
109	0.17274475	0.033724576	0.3092199	0.11118438	60.442425	2.013061	1.0831974	5.8068132	-1.8981576	1100000	5.264282e-08	0.7407582	-0.018484315	-0.7268971	10.399243	0.016143	0.2063	6.0	4158.292882204056
110	0.16980127	0.03335386	0.308976	0.11570117	54.82967	2.0283124	1.1015755	6.969884	-2.7033534	1110000	-4.4250488e-08	0.6986312	-0.017931974	-0.6866043	10.382071	0.017097304	0.2408	6.0	4194.05956029892
111	0.1741426	0.03565311	0.28937227	0.10990975	55.516666	1.9205157	1.056546	6.778812	-2.2022786	1120000	1.1062622e-08	0.7393543	-0.10117016	-0.7236552	10.369172	0.015104891	0.3609	59.0	4233.683493375778
